date,Production(KWh),Consumption(KWh)
2023-11-24 0:00:00,0.0,11.442387
2023-11-24 1:00:00,0.0,10.496563
2023-11-24 2:00:00,0.0,9.3055
2023-11-24 3:00:00,0.0,8.358118
2023-11-24 4:00:00,0.0,7.6032095
2023-11-24 5:00:00,0.0,7.3576074
2023-11-24 6:00:00,0.0,7.30106
2023-11-24 7:00:00,0.0,7.4925785
2023-11-24 8:00:00,3.3165522,6.269578
2023-11-24 9:00:00,13.421277,6.439465
2023-11-24 10:00:00,18.390886,6.7102675
2023-11-24 11:00:00,21.804613,7.011672
2023-11-24 12:00:00,22.560732,7.40942
2023-11-24 13:00:00,17.603962,7.8949804
2023-11-24 14:00:00,17.50134,8.795996
2023-11-24 15:00:00,11.480621,9.602173
2023-11-24 16:00:00,6.9244614,10.076256
2023-11-24 17:00:00,0.72887933,10.369554
2023-11-24 18:00:00,0.0,10.533459
2023-11-24 19:00:00,0.0,10.309538
2023-11-24 20:00:00,0.0,10.023371
2023-11-24 21:00:00,0.0,9.654321
2023-11-24 22:00:00,0.0,9.280805
2023-11-24 23:00:00,0.0,8.885539
