date,Production(KWh),Consumption(KWh)
2023-11-21 0:00:00,0.0,8.04
2023-11-21 1:00:00,0.0,7.75
2023-11-21 2:00:00,0.0,7.44
2023-11-21 3:00:00,0.0,7.23
2023-11-21 4:00:00,0.0,7.09
2023-11-21 5:00:00,0.0,6.9
2023-11-21 6:00:00,0.0,6.65
2023-11-21 7:00:00,0.0,6.66
2023-11-21 8:00:00,4.02,6.62
2023-11-21 9:00:00,7.53,6.54
2023-11-21 10:00:00,19.99,6.73
2023-11-21 11:00:00,11.58,8.76
2023-11-21 12:00:00,15.64,9.91
2023-11-21 13:00:00,17.43,10.76
2023-11-21 14:00:00,7.25,11.42
2023-11-21 15:00:00,4.34,12.01
2023-11-21 16:00:00,1.52,12.69
2023-11-21 17:00:00,0.69,13.42
2023-11-21 18:00:00,0.0,13.86
2023-11-21 19:00:00,0.0,13.8
2023-11-21 20:00:00,0.0,13.56
2023-11-21 21:00:00,0.0,13.2
2023-11-21 22:00:00,0.0,12.7
2023-11-21 23:00:00,0.0,11.89
