date,Production(KWh),Consumption(KWh)
2023-11-22 0:00:00,0.0,11.05
2023-11-22 1:00:00,0.0,10.22
2023-11-22 2:00:00,0.0,9.57
2023-11-22 3:00:00,0.0,8.83
2023-11-22 4:00:00,0.0,8.14
2023-11-22 5:00:00,0.0,7.47
2023-11-22 6:00:00,0.0,7.07
2023-11-22 7:00:00,0.0,6.91
2023-11-22 8:00:00,2.22,6.86
2023-11-22 9:00:00,3.26,7.14
2023-11-22 10:00:00,5.62,7.17
2023-11-22 11:00:00,5.82,7.31
2023-11-22 12:00:00,2.83,7.54
2023-11-22 13:00:00,2.79,8.06
2023-11-22 14:00:00,6.4,8.78
2023-11-22 15:00:00,2.87,9.34
2023-11-22 16:00:00,1.9,9.9
2023-11-22 17:00:00,0.0,10.21
2023-11-22 18:00:00,0.0,9.99
2023-11-22 19:00:00,0.0,9.71
2023-11-22 20:00:00,0.0,9.43
2023-11-22 21:00:00,0.0,9.3
2023-11-22 22:00:00,0.0,9.28
2023-11-22 23:00:00,0.0,9.12
