date,Production(KWh),Consumption(KWh)
2023-12-25 0:00:00,7.869711,0.0
2023-12-25 1:00:00,8.151,0.0
2023-12-25 2:00:00,8.180927,0.0
2023-12-25 3:00:00,8.227842,0.0
2023-12-25 4:00:00,8.067258,0.0
2023-12-25 5:00:00,8.049669,0.0
2023-12-25 6:00:00,8.001334,0.0
2023-12-25 7:00:00,7.9733257,0.17410006
2023-12-25 8:00:00,7.9383974,1.3778999
2023-12-25 9:00:00,8.06153,9.165575
2023-12-25 10:00:00,8.237342,26.5267
2023-12-25 11:00:00,8.469728,34.613102
2023-12-25 12:00:00,8.499345,35.089626
2023-12-25 13:00:00,8.529551,30.32785
2023-12-25 14:00:00,8.553644,18.630474
2023-12-25 15:00:00,8.751449,8.127325
2023-12-25 16:00:00,9.050472,0.66087544
2023-12-25 17:00:00,9.279696,0.0
2023-12-25 18:00:00,9.385759,0.0
2023-12-25 19:00:00,9.538732,0.0
2023-12-25 20:00:00,9.6209345,0.0
2023-12-25 21:00:00,9.534953,0.0
2023-12-25 22:00:00,9.351384,0.0
2023-12-25 23:00:00,8.134069,0.0
