date,Production(KWh),Consumption(KWh)
2023-12-29 0:00:00,8.526168,0.0
2023-12-29 1:00:00,8.581036,0.0
2023-12-29 2:00:00,8.739772,0.0
2023-12-29 3:00:00,8.801168,0.0
2023-12-29 4:00:00,8.691118,0.0
2023-12-29 5:00:00,8.65797,0.0
2023-12-29 6:00:00,8.625779,0.0
2023-12-29 7:00:00,8.656395,1.0684321
2023-12-29 8:00:00,8.663888,1.7148921
2023-12-29 9:00:00,8.688465,12.276679
2023-12-29 10:00:00,8.721883,23.563705
2023-12-29 11:00:00,8.871628,32.013702
2023-12-29 12:00:00,9.02321,33.012516
2023-12-29 13:00:00,8.955827,32.73561
2023-12-29 14:00:00,8.771249,17.434237
2023-12-29 15:00:00,8.750766,5.063311
2023-12-29 16:00:00,8.773214,1.1928033
2023-12-29 17:00:00,8.803301,0.0
2023-12-29 18:00:00,8.92151,0.0
2023-12-29 19:00:00,9.136961,0.0
2023-12-29 20:00:00,9.34101,0.0
2023-12-29 21:00:00,9.416667,0.0
2023-12-29 22:00:00,9.504376,0.0
2023-12-29 23:00:00,9.36431,0.0
