date,Production(KWh),Consumption(KWh)
2023-09-24 0:00:00,9.583341,0.0
2023-09-24 1:00:00,9.319445,0.0
2023-09-24 2:00:00,8.44018,0.0
2023-09-24 3:00:00,7.578926,0.0
2023-09-24 4:00:00,6.9928803,0.0
2023-09-24 5:00:00,6.9723825,0.0
2023-09-24 6:00:00,6.9321613,0.0
2023-09-24 7:00:00,6.8912015,2.016898
2023-09-24 8:00:00,7.102453,14.187103
2023-09-24 9:00:00,7.5248337,26.518702
2023-09-24 10:00:00,7.8773193,38.06121
2023-09-24 11:00:00,8.029529,41.320847
2023-09-24 12:00:00,8.176567,42.349045
2023-09-24 13:00:00,8.583011,42.061863
2023-09-24 14:00:00,9.217852,40.26824
2023-09-24 15:00:00,10.0368185,35.729324
2023-09-24 16:00:00,10.588539,25.157696
2023-09-24 17:00:00,10.649768,8.194654
2023-09-24 18:00:00,10.563506,1.2829252
2023-09-24 19:00:00,10.63116,0.0
2023-09-24 20:00:00,10.566141,0.0
2023-09-24 21:00:00,10.232545,0.0
2023-09-24 22:00:00,9.815363,0.0
2023-09-24 23:00:00,6.8295927,0.0
