date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-12-03 0:00:00,0.0,0.0,0.0,1.6
2020-12-03 1:00:00,0.0,0.0,0.0,0.0
2020-12-03 2:00:00,0.0,0.0,0.0,0.1
2020-12-03 3:00:00,0.0,0.0,0.0,0.0
2020-12-03 4:00:00,0.0,0.0,0.0,0.1
2020-12-03 5:00:00,0.0,0.0,0.0,0.0
2020-12-03 6:00:00,0.0,0.0,0.0,0.1
2020-12-03 7:00:00,0.0,0.0,0.0,0.0
2020-12-03 8:00:00,0.0,0.3,0.3,0.1
2020-12-03 9:00:00,0.0,0.1,0.1,0.0
2020-12-03 10:00:00,0.0,0.6,0.6,0.1
2020-12-03 11:00:00,0.0,0.8,0.8,0.0
2020-12-03 12:00:00,0.0,0.9,0.9,0.0
2020-12-03 13:00:00,0.0,1.3,1.3,0.0
2020-12-03 14:00:00,0.0,0.6,0.6,0.0
2020-12-03 15:00:00,0.0,0.7,0.7,0.0
2020-12-03 16:00:00,0.0,0.4,0.5,0.0
2020-12-03 17:00:00,1.7,0.0,0.1,2.0
2020-12-03 18:00:00,2.5,0.0,0.0,2.8
2020-12-03 19:00:00,0.2,0.0,0.0,4.3
2020-12-03 20:00:00,0.0,0.0,0.0,5.8
2020-12-03 21:00:00,0.0,0.0,0.0,6.2
2020-12-03 22:00:00,0.0,0.0,0.0,6.1
2020-12-03 23:00:00,0.0,0.0,0.0,5.6
