date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-04-09 0:00:00,0.0,0.0,0.0,0.0
2020-04-09 1:00:00,0.0,0.0,0.0,0.0
2020-04-09 2:00:00,0.0,0.0,0.0,0.0
2020-04-09 3:00:00,0.0,0.0,0.0,0.0
2020-04-09 4:00:00,0.0,0.0,0.0,0.0
2020-04-09 5:00:00,0.0,0.0,0.0,0.0
2020-04-09 6:00:00,0.0,0.0,0.0,0.1
2020-04-09 7:00:00,0.0,0.0,0.0,0.0
2020-04-09 8:00:00,0.0,0.0,0.1,0.1
2020-04-09 9:00:00,0.0,0.2,0.2,0.0
2020-04-09 10:00:00,0.0,0.2,0.2,0.1
2020-04-09 11:00:00,0.0,0.4,0.4,0.0
2020-04-09 12:00:00,0.0,0.0,1.3,0.1
2020-04-09 13:00:00,0.0,0.0,1.1,0.0
2020-04-09 14:00:00,0.0,0.0,1.2,0.1
2020-04-09 15:00:00,0.0,0.0,0.8,0.0
2020-04-09 16:00:00,0.0,0.0,0.8,0.1
2020-04-09 17:00:00,0.0,0.0,0.5,0.0
2020-04-09 18:00:00,0.0,0.1,0.2,0.1
2020-04-09 19:00:00,0.0,0.0,0.0,0.0
2020-04-09 20:00:00,0.0,0.0,0.0,0.1
2020-04-09 21:00:00,0.0,0.0,0.0,0.0
2020-04-09 22:00:00,0.0,0.0,0.0,0.1
2020-04-09 23:00:00,0.0,0.0,0.0,0.0
