date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-05-14 0:00:00,0.0,0.0,0.0,0.2
2020-05-14 1:00:00,0.0,0.9,0.0,0.0
2020-05-14 2:00:00,0.0,1.0,0.0,0.0
2020-05-14 3:00:00,0.0,0.9,0.0,0.1
2020-05-14 4:00:00,0.0,0.1,0.0,0.0
2020-05-14 5:00:00,0.0,0.0,0.0,0.1
2020-05-14 6:00:00,0.0,0.1,0.1,0.1
2020-05-14 7:00:00,0.0,0.1,0.5,0.0
2020-05-14 8:00:00,0.1,0.0,1.0,0.3
2020-05-14 9:00:00,0.4,0.6,1.4,1.2
2020-05-14 10:00:00,0.0,0.0,1.6,0.1
2020-05-14 11:00:00,0.0,0.0,1.8,0.3
2020-05-14 12:00:00,0.0,0.0,1.9,0.1
2020-05-14 13:00:00,0.0,0.0,1.8,0.1
2020-05-14 14:00:00,0.0,0.1,1.7,0.2
2020-05-14 15:00:00,0.0,0.0,1.4,0.0
2020-05-14 16:00:00,0.0,0.0,1.0,0.1
2020-05-14 17:00:00,1.4,0.0,0.6,1.9
2020-05-14 18:00:00,0.3,0.0,0.2,0.4
2020-05-14 19:00:00,0.0,0.0,0.0,0.0
2020-05-14 20:00:00,0.1,0.0,0.0,0.1
2020-05-14 21:00:00,0.3,0.0,0.0,0.3
2020-05-14 22:00:00,0.3,0.0,0.0,0.3
2020-05-14 23:00:00,0.2,0.0,0.0,0.2
