date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-11-12 0:00:00,0.0,0.0,0.0,0.0
2020-11-12 1:00:00,0.0,0.0,0.0,0.1
2020-11-12 2:00:00,0.0,0.0,0.0,0.0
2020-11-12 3:00:00,0.0,0.0,0.0,0.0
2020-11-12 4:00:00,0.0,0.0,0.0,0.1
2020-11-12 5:00:00,0.0,0.7,0.0,0.0
2020-11-12 6:00:00,0.0,0.0,0.0,0.0
2020-11-12 7:00:00,0.0,0.0,0.0,0.1
2020-11-12 8:00:00,0.0,0.0,0.0,0.0
2020-11-12 9:00:00,0.0,0.0,0.0,0.0
2020-11-12 10:00:00,0.0,0.0,0.0,0.0
2020-11-12 11:00:00,0.0,0.1,0.1,0.0
2020-11-12 12:00:00,0.0,0.1,0.1,0.0
2020-11-12 13:00:00,0.0,0.0,0.2,0.1
2020-11-12 14:00:00,0.0,0.0,0.2,0.0
2020-11-12 15:00:00,0.0,0.0,0.0,0.0
2020-11-12 16:00:00,0.0,0.0,0.0,0.1
2020-11-12 17:00:00,0.3,0.0,0.0,0.0
2020-11-12 18:00:00,0.0,0.0,0.0,0.0
2020-11-12 19:00:00,0.0,0.0,0.0,0.1
2020-11-12 20:00:00,0.0,0.0,0.0,0.0
2020-11-12 21:00:00,0.0,0.0,0.0,0.0
2020-11-12 22:00:00,0.0,0.0,0.0,0.1
2020-11-12 23:00:00,0.0,0.0,0.0,0.0
