date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-07-03 0:00:00,0.0,0.0,0.0,1.3
2020-07-03 1:00:00,0.0,0.0,0.0,0.1
2020-07-03 2:00:00,0.0,0.0,0.0,0.0
2020-07-03 3:00:00,0.0,0.0,0.0,0.1
2020-07-03 4:00:00,0.0,0.0,0.0,0.0
2020-07-03 5:00:00,0.0,0.0,0.0,0.1
2020-07-03 6:00:00,0.0,0.0,0.0,0.0
2020-07-03 7:00:00,0.0,0.0,0.0,0.1
2020-07-03 8:00:00,0.0,0.0,0.0,0.0
2020-07-03 9:00:00,0.0,0.1,0.1,0.1
2020-07-03 10:00:00,0.0,0.1,0.1,0.0
2020-07-03 11:00:00,0.0,0.1,0.2,0.1
2020-07-03 12:00:00,0.0,0.1,0.1,0.0
2020-07-03 13:00:00,0.0,0.0,0.0,0.0
2020-07-03 14:00:00,0.0,0.0,0.0,0.0
2020-07-03 15:00:00,0.0,0.0,0.0,0.1
2020-07-03 16:00:00,0.0,0.0,0.0,0.0
2020-07-03 17:00:00,0.0,0.0,0.0,1.8
2020-07-03 18:00:00,0.0,0.0,0.0,2.6
2020-07-03 19:00:00,0.0,0.0,0.0,3.9
2020-07-03 20:00:00,0.0,0.0,0.0,5.5
2020-07-03 21:00:00,0.0,0.0,0.0,5.4
2020-07-03 22:00:00,0.0,0.0,0.0,5.3
2020-07-03 23:00:00,0.0,0.0,0.0,4.8
