date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,0.0,6.65
2023-10-31 1:00:00,0.0,6.25
2023-10-31 2:00:00,0.0,6.23
2023-10-31 3:00:00,0.0,6.46
2023-10-31 4:00:00,0.0,6.35
2023-10-31 5:00:00,0.0,5.94
2023-10-31 6:00:00,0.0,5.65
2023-10-31 7:00:00,0.09,6.54
2023-10-31 8:00:00,3.91,6.29
2023-10-31 9:00:00,22.27,7.08
2023-10-31 10:00:00,33.85,6.9
2023-10-31 11:00:00,36.99,7.33
2023-10-31 12:00:00,40.35,7.76
2023-10-31 13:00:00,38.86,8.24
2023-10-31 14:00:00,34.92,8.31
2023-10-31 15:00:00,27.45,9.06
2023-10-31 16:00:00,15.57,9.42
2023-10-31 17:00:00,2.99,9.7
2023-10-31 18:00:00,0.0,9.44
2023-10-31 19:00:00,0.0,9.08
2023-10-31 20:00:00,0.0,9.34
2023-10-31 21:00:00,0.0,9.29
2023-10-31 22:00:00,0.0,9.24
2023-10-31 23:00:00,0.0,9.02
