date,Production(KWh),Consumption(KWh)
2023-10-28 0:00:00,0.0,7.28
2023-10-28 1:00:00,0.0,7.17
2023-10-28 2:00:00,0.0,7.25
2023-10-28 3:00:00,0.0,6.72
2023-10-28 4:00:00,0.0,6.72
2023-10-28 5:00:00,0.0,6.7
2023-10-28 6:00:00,0.0,6.43
2023-10-28 7:00:00,0.18,5.24
2023-10-28 8:00:00,4.67,5.77
2023-10-28 9:00:00,23.26,6.88
2023-10-28 10:00:00,34.15,7.35
2023-10-28 11:00:00,39.1,7.67
2023-10-28 12:00:00,40.67,6.96
2023-10-28 13:00:00,39.7,7.19
2023-10-28 14:00:00,36.23,7.44
2023-10-28 15:00:00,29.23,7.93
2023-10-28 16:00:00,17.62,8.94
2023-10-28 17:00:00,3.8,9.61
2023-10-28 18:00:00,0.0,9.21
2023-10-28 19:00:00,0.0,8.78
2023-10-28 20:00:00,0.0,8.86
2023-10-28 21:00:00,0.0,9.34
2023-10-28 22:00:00,0.0,9.1
2023-10-28 23:00:00,0.0,9.45
