date,Production(KWh),Consumption(KWh)
2023-08-29 0:00:00,0.0,7.891819
2023-08-29 1:00:00,0.0,7.6876583
2023-08-29 2:00:00,0.0,7.441361
2023-08-29 3:00:00,0.0,7.8793817
2023-08-29 4:00:00,0.0,7.874634
2023-08-29 5:00:00,0.0,8.18832
2023-08-29 6:00:00,0.10730025,8.272573
2023-08-29 7:00:00,3.8145747,7.916234
2023-08-29 8:00:00,15.211901,7.4985723
2023-08-29 9:00:00,26.938475,7.284884
2023-08-29 10:00:00,35.16605,7.4999366
2023-08-29 11:00:00,40.3449,7.923029
2023-08-29 12:00:00,42.45725,8.739422
2023-08-29 13:00:00,44.60523,9.840796
2023-08-29 14:00:00,41.921696,10.883339
2023-08-29 15:00:00,36.0168,11.48758
2023-08-29 16:00:00,27.03755,11.713163
2023-08-29 17:00:00,13.762625,11.558045
2023-08-29 18:00:00,4.85085,11.316194
2023-08-29 19:00:00,0.27292526,11.368564
2023-08-29 20:00:00,0.0,11.778305
2023-08-29 21:00:00,0.0,11.883395
2023-08-29 22:00:00,0.0,11.5848465
2023-08-29 23:00:00,0.0,11.0739
