date,Production(KWh),Consumption(KWh)
2023-08-31 0:00:00,0.0,8.95
2023-08-31 1:00:00,0.0,5.7
2023-08-31 2:00:00,0.0,5.13
2023-08-31 3:00:00,0.0,4.8
2023-08-31 4:00:00,0.0,5.12
2023-08-31 5:00:00,0.0,5.96
2023-08-31 6:00:00,0.1,6.84
2023-08-31 7:00:00,5.18,7.6
2023-08-31 8:00:00,15.64,8.13
2023-08-31 9:00:00,27.15,8.57
2023-08-31 10:00:00,35.13,9.1
2023-08-31 11:00:00,30.13,9.89
2023-08-31 12:00:00,42.92,10.75
2023-08-31 13:00:00,43.41,11.41
2023-08-31 14:00:00,40.59,11.91
2023-08-31 15:00:00,33.59,12.09
2023-08-31 16:00:00,25.85,11.73
2023-08-31 17:00:00,14.37,10.94
2023-08-31 18:00:00,2.61,10.03
2023-08-31 19:00:00,0.22,9.36
2023-08-31 20:00:00,0.0,9.03
2023-08-31 21:00:00,0.0,8.75
2023-08-31 22:00:00,0.0,8.24
2023-08-31 23:00:00,0.0,7.72
